ls_product_id,barcode,ls_name,error
7f11a1bf-0847-4006-9d90-63de1201f379,197150467491,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
d05a3679-790d-42f9-ba2e-452fecd2b0f1,197150467477,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
a0655681-c610-4676-b61d-65ecdf676cc8,197150467453,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
9dc778a7-ba13-41e9-aac7-3dd172f13a6b,197150468412,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
290881e1-286f-4a3f-af5c-111a3ca7a56d,197150468450,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
3cb82fe0-5b83-41fb-a06d-7b36bcc57581,197150467439,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
e6506d55-8355-4563-adb8-31d71afd9f3d,197150468436,Wrangler Retro® Short Sleeve T-Shirt Regular Fit (W-KON-112375864-ANT-XS),barcode already used by another LS product
358d2bad-5616-4f00-bf52-27f07cf391e7,191683257321,Wrangler Trouser Jean (K-KON-1009GWWDI-10-R),barcode already used by another LS product
cf7df2b1-e7a8-4d21-bba8-fc980caf4f7d,191056434243,Wrangler Western Shirt (W-KON-LW011FA-L),barcode already used by another LS product
f9e8b0fd-e2aa-41a2-b225-e0c6bb28ccd4,191056434236,Wrangler Western Shirt (W-KON-LW011FA-M),barcode already used by another LS product
992cdf73-51c1-4beb-a427-1d3d49ed88a3,701340794955,A.W.SB112WrkhogCH (A-MFW-A290001707),barcode already used by another LS product
d6227804-1b6c-42a1-9b0f-27c67a65dcdf,195556091746,Always Be My Baby Hat (A-GEN-CSABMB-0640NUM0-NAT-M),barcode already used by another LS product
a1f6c180-9787-4f63-94a0-45e70c0a9649,195556091777,Always Be My Baby Hat (A-GEN-CSABMB-0640NUS0-NAT-S),barcode already used by another LS product
fa766707-ce80-43f8-a68f-d1d002779f21,701340792326,Ariat Cap Toe Bug Stiich Brim Rope Black (A-MFW-A300092201),barcode already used by another LS product
12d8c9ea-c7bd-45fd-9d4e-44c5ee47fda8,701340765627,Ariat Girls Ponyflo Cap Aztec Print Logo Pink (K-MFW-A300087930-AZT-OS),barcode already used by another LS product
42d45a3a-40e5-411e-b00f-dea9003e141e,701340803749,Ariat Ladies Cap Snap Back Checker Patch White (A-MFW-A300093505-WHI-OS),barcode already used by another LS product
42e01ad1-711b-4a93-834f-ed4ac463d2e6,701340781511,Ariat Ladies PonyFlo Cap Fabric Front Multicolor (A-MFW-A300089597-BRO),barcode already used by another LS product
44f5d8fe-ca44-4208-99cc-5108f5944ca5,701340775763,Ariat Mens Cap R112 Aces 3D Embroidered Black (A-MFW-A300086901),barcode already used by another LS product
2a64595a-95e0-4ed8-bc33-40fffcdc8534,701340803817,Ariat Mens Cap Snap Back Diamond Patch Black (A-MFW-A300094201),barcode already used by another LS product
ea7d0e26-6e94-4dc9-a693-022a188a6431,701340792388,Ariat Mens Cap Snap Back Embroidered Shield Camo Black Grey (A-MFW-A300092866),barcode already used by another LS product
c66d49b3-133a-4a0f-a9cf-f0cf54a82da2,701340792333,Ariat Trucker Hat (A-MFW-A300092308-BEI-OS),barcode already used by another LS product
2028e66a-cb19-4ba2-a416-4ceeb513d2ea,701340476424,Brown Boot (A-MFW-A2301602-48-BRO-48),barcode already used by another LS product
d1dc0f6b-2ba7-4fd2-bc45-dc1161494733,701340476431,Brown Boot (A-MFW-A2301602-54-BRO-54),barcode already used by another LS product
f9d113d7-e301-4279-85b3-612cb2c74dfa,701340476455,Brown Boot (A-MFW-A2301602-63-BRO),barcode already used by another LS product
1fe217b8-d637-4bbc-b312-9e839ff6bf79,749186537268,"Civil Dusk Men's 11"" Roper (M-BHS-PH5046-CAR-10.5-D) [M-BHS-PH5046-CAR-10.5-D]",barcode already used by another LS product
3899fa1c-6b5f-4a30-911a-bcbb287faf02,749186537145,"Civil Dusk Men's 11"" Roper (M-BHS-PH5046-CAR-10.5-EE) [M-BHS-PH5046-CAR-10.5-EE]",barcode already used by another LS product
f8502097-7a2f-4a6e-8a92-90cc3a7d66b9,749186537503,Civil Dusk Men's Western Boots (M-BHS-PH5047-BLA-10.5-D) [M-BHS-PH5047-BLA-10.5-D],barcode already used by another LS product
d736fbab-420e-4bda-a836-de08314b27ae,749186537381,Civil Dusk Men's Western Boots (M-BHS-PH5047-BLA-10.5-EE) [M-BHS-PH5047-BLA-10.5-EE],barcode already used by another LS product
e0d7b1c1-a492-4e18-b360-28c5ed8dfc9a,883383865370,CoJo Special Hat [A-GEN-RSCOJO-CJ429667-NT-6-7/8],barcode already used by another LS product
ffb78115-47d7-4b2e-b754-4e5a69cd3929,883383865424,CoJo Special Hat [A-GEN-RSCOJO-CJ429674-NT-7-1/2],barcode already used by another LS product
3875fab7-f961-45bf-b11f-a8e323c36e50,883383865448,CoJo Special Hat [A-GEN-RSCOJO-CJ429676-NT-7-3/4],barcode already used by another LS product
ec68b8cc-2c9b-47ce-a7cd-f33ec6c8e9d3,733877113756,Comanche B Hat [A-GEN-CSCMCEB3041BB66-BUR-6-3/4],barcode already used by another LS product
7487e3a1-fc82-47b5-a2d4-e5668636bf5d,733877113800,Comanche B Hat [A-GEN-CSCMCEB3041BB73-BUR-7-3/8],barcode already used by another LS product
f4ac0291-0e6e-4ced-a06b-8cc32e468b9b,733877113817,Comanche B Hat [A-GEN-CSCMCEB3041BB74-BUR-7-1/2],barcode already used by another LS product
a014a0ca-7389-4734-a9d5-1e27261ac683,733877113770,Commanche B Hat (A-GEN-CSCMCEB3041BB70-BUR-7) [A-GEN-CSCMCEB3041BB70-BUR-7],barcode already used by another LS product
77f95c53-03b2-445d-b411-abb6d22bf1e3,749186515747,Double-H Outlook (M-BHS-DH6143-DO-14-D) [M-BHS-DH6143-DO-14-D],barcode already used by another LS product
fcb4f4cb-2354-49f9-ad01-614af115b77a,701340176461,HD Xtreme Work Gloves (M-ARI-H2111401-M-BLA-M) [M-ARI-H2111401-M-BLA-M],barcode already used by another LS product
9306997e-b041-4100-a3e9-34e3dbf30091,810169528334,HY SPUR DE/WH 5P TRK W.PH YTH (K-GEN-2514T-DEWH-Y-DEW) [K-GEN-2514T-DEWH-Y-DEW],barcode already used by another LS product
493cbd51-8055-4d07-8ff2-db13d36f93f9,701340130289,Hat Band (A-GEN-0237444) [A-GEN-0237444],barcode already used by another LS product
fba816d8-9f35-45ba-9a60-20af1ca83f21,701340513068,Hat Band (A-GEN-30088-MUL),barcode already used by another LS product
d645988e-097b-440c-a010-9134292051bb,701340657151,Hatband (A-GEN-D740000001-BRO),barcode already used by another LS product
d9fdff4b-c834-4430-b0c7-5e5f2101fdb1,688499120807,Head Rope Soft Lay 30' (A-JTI-58-228-0-0-WHI-7/16-x-30),barcode already used by another LS product
6a976cc7-225f-486d-970c-a9eab58f8ea8,884882616944,Kicks (W-GEN-WCA0085-WHE-9-M) [W-GEN-WCA0085-WHE-9-M],barcode already used by another LS product
7393a5cf-b856-4d9b-bf46-dde560a88331,701340748491,Lily Boot (K-MFW-4460037230-10-NA),barcode already used by another LS product
4bd0b11f-af8d-4890-937a-eff33ae3adb3,840995062023,Logan (K-SMB-3923C-BRO-10.5-NA) [K-SMB-3923C-BRO-10.5-NA],barcode already used by another LS product
fcee3561-92a0-415a-a6b7-4ff70ab97b71,840995062030,Logan (M-SMB-3923C-BRO-11-NA) [M-SMB-3923C-BRO-11-NA],barcode already used by another LS product
272a289e-df6e-42bf-8244-4f44daabdf72,701340036093,Machine Woven Braided Belt (A-MFW-2000619-BLA),barcode already used by another LS product
29b4eb76-692a-4e0d-b14f-94adf42b6d34,701340036635,Machine Woven Braided Belt (A-MFW-2000638-BT),barcode already used by another LS product
4440ff12-bc85-457f-8ae8-e225ec45e6ac,884882144140,Men's Driving Mocs D Toe (M-GEN-MDM0016-SOF-11.5-M) [M-GEN-MDM0016-SOF-11.5-M],barcode already used by another LS product
e7c2565b-1e1f-4968-9dcd-0498bb1d2fd2,701340739499,Nocona Bi-Fold Wallet (A-MFW-N5414904-BR),barcode already used by another LS product
c97418af-67cf-4afa-a3e2-42a43e65ccba,731871345401,Oilpatch Tan Water Buffalo Boots (M-BHS-WR4153-TAN-13-EE) [M-BHS-WR4153-TAN-13-EE],barcode already used by another LS product
971c471a-f254-46e0-8544-190806d0ef33,883383678505,Resistol Hat [A-RHE-883383678505-7-3/8],barcode already used by another LS product
11c6e3ae-2afe-4f7f-8fa5-65222c56f102,883383034554,Skyline Hat (A-GEN-SFSKYL-BLA-6-7/8) [A-GEN-SFSKYL-BLA-6-7/8],barcode already used by another LS product
f9f611cf-f00f-4894-8c4c-086691c913b4,840995045118,Stars and Stripes (K-SMB-3880C-VIN-10-NA) [K-SMB-3880C-VIN-10-NA],barcode already used by another LS product
b29b6ea7-e4f2-4021-a9b7-7f21cf62aab9,195556034460,Stetson Belgrade Hat (A-RHE-OSBLGD-343007L0-BLA-L) [A-RHE-OSBLGD-343007L0-BLA-L],barcode already used by another LS product
96c59c09-b0b6-430a-926f-e616bc2664e4,719280476886,Straw Hat (A-GEN-719280476886-BLA-L) [A-GEN-719280476886-BLA-L],barcode already used by another LS product
e5d32edc-e16d-4db0-acd8-43919ac660e1,719280476893,Straw Hat (A-GEN-719280476893-BLA-XL) [A-GEN-719280476893-BLA-XL],barcode already used by another LS product
e6cd552d-a709-4ffa-b271-a65a8b882223,688499026260,"Tough 1 - 3/4"" Dark Oil Leather (A-JTI-18-110-DAR-3/4)",barcode already used by another LS product
2bc1d454-b2a6-40e3-8b14-96a0d1ff9cc4,701340424852,Twister Dallas (A-MFW-T7101047-7-BRO-7) [A-MFW-T7101047-7-BRO-7],barcode already used by another LS product
d16a8c03-7695-4906-b10f-8530a65253b1,701340424869,Twister Dallas (A-MFW-T7101047-7.125-BRO-7-1/8) [A-MFW-T7101047-7.125-BRO-7-1/8],barcode already used by another LS product
d1d0848d-2c90-4e5f-96eb-5be204824ed0,701340424906,Twister Dallas (A-MFW-T7101047-7.625-BRO-7-5/8) [A-MFW-T7101047-7.625-BRO-7-5/8],barcode already used by another LS product
f707f341-ed86-4e29-9f20-b46d5775b5d8,701340710597,Twister Dallas Hat (A-MFW-T7101047-7.875-BRO-7-7/8) [A-MFW-T7101047-7.875-BRO-7-7/8],barcode already used by another LS product
f9608c40-a504-4b04-8269-9c582368ab60,701340424845,Twister Dallas [A-MFW-T7101047-6.875-BRO-6-7/8],barcode already used by another LS product
d367eb3b-ff27-4158-85a1-789b97d20c9f,701340710580,Twister Dallas [A-MFW-T7101047-7.75-7-3/4],barcode already used by another LS product
630cbd15-1a53-470c-be54-be1e13d3f680,701340287136,Twister Hat Dallas [A-MFW-T7101001-6.75-BLA-6-3/4],barcode already used by another LS product
5f50d790-dda6-4b0d-a063-8b0ce47cd663,701340287174,Twister Hat Dallas [A-MFW-T7101001-7.25-BLA-7-1/4],barcode already used by another LS product
4735e5f9-1724-4ff5-84b4-4d4733fa9a73,701340287204,Twister Hat Dallas [A-MFW-T7101001-7.625-BLA-7-5/8],barcode already used by another LS product
05873697-b887-4bc7-98d5-ca73771dfb94,701340695221,Twister Hat Dallas [A-MFW-T71010277-6.5-TAN-6-1/2],barcode already used by another LS product
0d9a663a-bbec-49ac-b195-f9a8cdd21d0a,701340710610,Twister Hat Dallas [A-MFW-T71010277-7.75-BEI-7-3/4],barcode already used by another LS product
92ca9799-871a-4c8a-830d-3b9020c62a16,701340710627,Twister Hat Dallas [A-MFW-T71010277-7.875-BEI-7-7/8],barcode already used by another LS product
23912cd6-f64d-4709-95fc-dc67a26415b2,701340767409,Twister Hat El Paso (A-MFW-T75324286-7.25-GRA-7-1/4) [A-MFW-T75324286-7.25-GRA-7-1/4],barcode already used by another LS product
372ca11f-4811-457c-9d04-81413f7bb329,701340767423,Twister Hat El Paso (A-MFW-T75324286-7.5-GRA-7-1/2) [A-MFW-T75324286-7.5-GRA-7-1/2],barcode already used by another LS product
4219b7d2-5e8b-4c08-b5b1-3f8e90c5ca64,701340767430,Twister Hat El Paso (A-MFW-T75324286-7.625-GRA-7-5/8) [A-MFW-T75324286-7.625-GRA-7-5/8],barcode already used by another LS product
d7030b62-e4d0-44c9-8f3e-a3896953bcc0,701340767362,"Twister Hat El Paso 4 1/4""SS/SS 6 3/4 (A-MFW-T75324286-6.75-GRA-6-3/4) [A-MFW-T75324286-6.75-GRA-6-3/4]",barcode already used by another LS product
e12ccc15-c907-4041-b01b-0c03b440aa7c,701340767416,Twister Hat El Paso [A-MFW-T75324286-7.375-GRA-7-3/8],barcode already used by another LS product
dbee025a-c3bd-4909-825f-128dcea17467,701340789616,Twister Hat T73436 [A-MFW-T73436-6.75-6-3/4],barcode already used by another LS product
71ff5792-a438-4093-ac02-b71ff418e6c8,701340789623,Twister Hat T73436 [A-MFW-T73436-6.875-6-7/8],barcode already used by another LS product
84415551-baed-47e1-9fbc-f22b7ffd0b6f,701340789678,Twister Hat T73436 [A-MFW-T73436-7.5-7-1/2],barcode already used by another LS product
a79dba97-691d-41bd-8f37-a2ea807a7ea6,701340789685,Twister Hat T73436 [A-MFW-T73436-7.625-7-5/8],barcode already used by another LS product
5e3d6a97-0846-4737-8108-e0ebb262b2b0,749186526446,"Union Built Men's 9"" Packer (M-BHS-DH3706-BRO-12-EE) [M-BHS-DH3706-BRO-12-EE]",barcode already used by another LS product
bd586bd1-98da-4a76-93e0-1821133c6039,749186509692,"Vengeance Men's 12"" Waterproof U Toe Work Western Boots (M-BHS-DH5427-NEU-13-D) [M-BHS-DH5427-NEU-13-D]",barcode already used by another LS product
78833852-98d8-456a-a96a-8b5fd165cf59,884882798626,Women's Chukka Driving Moc (W-GEN-WDM0162-SHI-6-M) [W-GEN-WDM0162-SHI-6-M],barcode already used by another LS product
2a4d7e34-079d-498f-9284-689aa2440fd8,193109785968,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-6-M) [W-COR-B5007-TAU-6-M],barcode already used by another LS product
98ad0f42-fc68-44b5-a91f-141ab95fa86c,701340176478,Work Gloves (M-ARI-H2111401-L-BLA-L) [M-ARI-H2111401-L-BLA-L],barcode already used by another LS product
5ff9089d-f4bc-4484-bf44-b4133554e11a,701340176454,Work Gloves (M-ARI-H2111401-S-BLA-S) [M-ARI-H2111401-S-BLA-S],barcode already used by another LS product
f55cfea4-8a7d-47c3-82a1-2d64a0034d1b,701340803831,Ariat Mens Cap Snap Back Red Patch Black (A-ARI-A300094401),barcode already used by another LS product
a00d0686-1445-4e88-811f-1a2ba593c5e3,889359652104,Ariat REAL Mid Rise Straight Jeans (W-ARI-10024300-DRE-32-S) [W-ARI-10024300-DRE-32-S],barcode already used by another LS product
c9be415b-5e46-43c0-b945-d465fefe1173,195696195502,Ariat REAL Perfect Rise Boot Cut (A-ARI-10041063-33-R) [A-ARI-10041063-33-R],barcode already used by another LS product
fb08bebf-9366-4313-b86f-cae79322f1a5,195696195434,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-R) [W-ARI-10041063-26-R],barcode already used by another LS product
cb818713-e479-4f1a-98ec-c697250bf8b5,195696195335,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-S) [W-ARI-10041063-26-S],barcode already used by another LS product
39e632fe-ba0a-498b-b1c1-bf24904dc42f,195696195458,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-R) [W-ARI-10041063-28-R],barcode already used by another LS product
a3e5583f-7eb6-43e9-872f-06621ee0b5c7,195696195359,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-S) [W-ARI-10041063-28-S],barcode already used by another LS product
d09fc98f-0d3f-4aa3-9359-18d4c82f8c8e,195696195465,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-R) [W-ARI-10041063-29-R],barcode already used by another LS product
2ecc845e-2094-4d5b-b7a8-7c968fb91177,195696195786,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-XL) [W-ARI-10041063-29-XL],barcode already used by another LS product
5fd412c5-9996-4ae9-8baf-b162d1101e4e,195696195632,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-L) [W-ARI-10041063-30-L],barcode already used by another LS product
4d538caa-19d0-45ea-b707-705a3db8ea12,195696195373,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-S) [W-ARI-10041063-30-S],barcode already used by another LS product
6e5c53b0-1b98-4502-a6ba-9a708955df25,195696195793,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-XL) [W-ARI-10041063-30-XL],barcode already used by another LS product
79f8cf0d-ff71-47cf-b277-3841c57b47ac,195696195489,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-31-R) [W-ARI-10041063-31-R],barcode already used by another LS product
aab473fc-14aa-41a1-bba6-620f464b78bf,195696195496,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-R) [W-ARI-10041063-32-R],barcode already used by another LS product
a270d09f-53a0-4387-840a-1d8a184206c8,195696195397,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-S) [W-ARI-10041063-32-S],barcode already used by another LS product
a63e4f1f-2047-4a5b-ba09-7a7d3ff20659,195696195816,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-XL) [W-ARI-10041063-32-XL],barcode already used by another LS product
8b3c4b08-7bbb-481c-9994-46428cd4643d,195696195403,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-33-S) [W-ARI-10041063-33-S],barcode already used by another LS product
a6543665-0a63-45bb-90b7-82fb2bf2dda1,195696195670,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-L) [W-ARI-10041063-34-L],barcode already used by another LS product
91e9adf5-8863-47fb-a42c-2c6397507655,195696195410,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-S) [W-ARI-10041063-34-S],barcode already used by another LS product
48340040-957d-4dca-a9b1-b52a6b3e5ed2,197318475535,Ariat Women's Hilo (W-ARI-10061342-SIL-6-B),barcode already used by another LS product
815760c9-8662-40c7-9a73-4b6fc015a879,889359861087,Fatbaby Saddle (W-ARI-10000860-RUS-9.5-C),barcode already used by another LS product
a92d9590-bbbe-437b-a6dc-8ff82d4bc441,197318906114,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
b040eb2e-0078-4e1c-8a78-a3d40a1f472c,197318906077,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
28fb289a-d03f-4300-b1ea-70ebcbc2a18a,197318906091,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
fd809d1b-c043-428b-b290-924b31b51ae9,197318906107,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
dcb2503d-9bd4-4ba7-8995-4cb698730a60,197318906121,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
2889842f-18b2-4ac7-b016-6732eaa07889,197318906084,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),barcode already used by another LS product
8703d8a0-208d-444f-9fad-2a0c38304996,701340705173,Lil' Stompers (K-ARI-A442001702-FLO-00-NA) [K-ARI-A442001702-FLO-00-NA],barcode already used by another LS product
cea3ef78-5c9d-42cf-be1f-f41da23bccaa,884849671566,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK [M-ARI-10012948-9.5-EE],barcode already used by another LS product
5b5acd28-9673-4c41-b059-f1222857581d,095696431488,Rebar Cottonstrong American Outdr SS Tee (M-ARI-10043828-HEA-XXL-TALL) [M-ARI-10043828-HEA-XXL-TALL],barcode already used by another LS product
bd55a3ca-8622-4b1f-8590-55d998aea3f6,197318957789,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
e9714907-85f8-437c-ab81-17f2dd88ec4a,197318957918,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
7f86f623-cee6-4248-add6-13d99782926d,197318957840,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
a7a67e51-9be0-412c-b28d-480f1057d143,197318957826,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
ec6b533e-af97-4d12-8a3e-716baaaa7f71,197318957819,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
b2c5ca8c-8fa5-4cec-9f5d-452ffa709e34,197318957772,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
77e0fefd-f834-4cbe-9e6f-ae287735403a,197318957895,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
0ee5a865-7d69-4093-8668-ddb3c0e2ae39,197318957833,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
66b963fe-f77d-49f2-9233-b514f4fa4701,197318957932,Round Up Remuda (W-ARI-10074322-AGE-10-B),barcode already used by another LS product
fbb9f101-6e57-428c-9a97-1a15c4808b20,197318957796,Round Up Remuda (W-ARI-197318957796-AGE-8-B),barcode already used by another LS product
ff403725-115e-447c-ad62-0a2ddb26251f,197318491146,Selene Driving Moc (W-ARI-10061291-CHE-7-B),barcode already used by another LS product
b9436627-81ee-4a8a-a1ae-5fedd9030b7b,197318490903,Selene Driving Moc (W-ARI-10061294-CAR-7-B),barcode already used by another LS product
fe82f114-a39a-44eb-8ee7-5440f0c0a3fb,197318481482,Skylar (W-ARI-10061133-GRA-6.5-B),barcode already used by another LS product
a105e3a8-1dae-42c9-a859-ac3cd00efeb5,889359498139,Sport Patriot (M-ARI-10019959-AS-14-D),barcode already used by another LS product
659e29e2-b839-469d-8e8c-ebb94a0d65aa,197318286438,WMS BUCKEYE H2O STN BLK (W-ARI-10054317-SAT-5.5-B),barcode already used by another LS product
c75ba70f-d969-4fc5-91fa-62748b8b545a,197318195228,WMS BUCKEYE H2O WTHRD HNY (W-ARI-10053830-WEA-5.5-B),barcode already used by another LS product
d3da96f6-e8d8-4f9e-b1ba-e64f606728ce,192904726305,Women's Circuit Savanna (W-ARI-10035942-NAT-6.5-B),barcode already used by another LS product
2e50063b-3683-4607-859d-60c9678d6d56,192904083606,YTH TYCOON BEAR BLK (K-ARI-10029627-BEA-4-M),barcode already used by another LS product
752fe1e8-e613-4d20-a9c1-fe8306969804,193109643916,Corral LD Fuchsia Embroidered Ankle Boot (W-COR-Z5137-FUC-5.5-M) [W-COR-Z5137-FUC-5.5-M],barcode already used by another LS product
3348410a-e0d0-40b5-8d22-3cdc6f624519,193109505276,LD Brown Blue Fish Pararucu Embroidered Western Boots (W-COR-A4205-LB-9.5-M) [W-COR-A4205-LB-9.5-M],barcode already used by another LS product
6673edd3-9511-4603-ad84-c39c56df4052,193109502329,MEN'S EMBROIDERY COGNAC ALLIGATOR VAMP AND COUNTER RED WIDE SQUARE-TOE COWBOY BOOT - A4222 (M-COR-A4222-MR-12-EE) [M-COR-A4222-MR-12-EE],barcode already used by another LS product
