bracket_id,bracket_name,bracket_upc,bracket_sku,bracket_custom1,bracket_color,bracket_size,clean_id,clean_name,clean_upc,clean_sku,clean_custom1,clean_color,clean_size,match_confidence,action
c347654a-c62c-47f1-83f5-f900ffeae5d6,WL Girls LS Print Snap Shirt (G-WMA-LGN2S08038-COR-XS),,G-WMA-LGN2S08038-COR-XS,G-WMA-LGN2S08038-COR-XS,Coral,XS,ee0c2df9-f555-4de1-b349-262666e8c06e,WL Girls LS print snap shirt,1978158287280,LGN2S08038-95-XS,LGN2S08038-95-XS,Coral,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
762124c3-c74f-424a-92e1-3d7dfc9b5157,WL Girls LS Print Snap Shirt (G-WMA-LGN2S08038-COR-XS),,G-WMA-LGN2S08038-COR-XL,G-WMA-LGN2S08038-COR-XL,Coral,XL,5c97c4aa-fdb8-40f1-a9a3-3890b3c12b5f,WL Girls LS print snap shirt,1978158287660,LGN2S08038-95-XL,LGN2S08038-95-XL,Coral,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0af1885c-87e9-4e91-8c8a-679b98edc121,Ariat Booted Logo Sweatshirt (G-ARI-10062846-BLA-XS),,G-ARI-10062846-BLA-XS,G-ARI-10062846-BLA-XS,Black,XS,189767c4-264e-4d04-bce3-9161cd301367,GIRLS BOOTED LOGO SWTSHRT BLK,197318630217,10062846,10062846,Black,XS,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
30993e37-fd6d-47c1-8731-33c0ed441556,Cruel Girls Shirt [CTW3370028],,G-CRU-CTW3370028-RED-RED-S/6-7,G-CRU-CTW3370028-RED-RED-S/6-7,Red,S/6-7,b5bcf420-0bac-4a85-88da-4f7869664ffa,GIRLS L/S PRINT 5/25,192584557688,G-CRU-CTW3370028-RED-S,G-CRU-CTW3370028-RED-S,RED,S/6-7,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
62e78e88-3912-44a3-aba4-848d550d7577,Cruel Girls Shirt [CTW3370028],,G-CRU-CTW3370028-RED-RED-XL/12,G-CRU-CTW3370028-RED-RED-XL/12,Red,XL/12,63a0f6a4-d5fa-4d85-8dae-b2894f7fdc8a,GIRLS L/S PRINT 5/25,192584557718,G-CRU-CTW3370028-RED-XL,G-CRU-CTW3370028-RED-XL,RED,XL/12,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
00912ccc-e9ee-4f71-82e3-3b6994ea2709,Low Rider Duster  (2042),,11601,11601,BROWN,XXL,a986f9c9-29eb-4e85-a645-ae79b725af44,LOW RIDER DUSTER,,2042-BRN-XXL,2042-BRN-XXL,BROWN,XXL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
01eb3e23-d7c6-4abf-8f34-ba954c0c14f3,Cruel Denim Hat [A-CRU-CCC0041039-BRN-BRN-OSFA],,A-CRU-CCC0041039-BRN-BRN-OSFA,A-CRU-CCC0041039-BRN-BRN-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
9b6411e9-6433-465b-9720-3b00800f8d9a,Cruel Denim [A-CRU-CXX7207028-GRN-GRN-OSFA],,A-CRU-CXX7207028-GRN-GRN-OSFA,A-CRU-CXX7207028-GRN-GRN-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
ffe1e5cd-3ccf-4466-b1f7-5a90def9d977,Glycerine Saddle Soap Bar (A-FIE-83-1322-0-0-7oz),,A-FIE-83-1322-0-0-7oz,A-FIE-83-1322-0-0-7oz,,,ceea0298-5d6d-4f80-b3b6-c0750498be8d,Fiebing's Glycerin Saddle Soap Bar,688499156424,83-1322-0-0,83-1322-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
15b9dffe-44fb-4207-b8f9-64e1bd665a1b,Wahl Blades (A-GEN-1026-94),,A-GEN-1026-94,A-GEN-1026-94,,,f164710b-9e2a-434c-9a07-ca00f8332a66,Royal King Traverse Breastcollar,688499645140,45-1026-89-0,45-1026-89-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
64b274a7-05ea-426b-a8ad-b232f2b00027,Liberty Rope 6-Panel Trucker Hat (A-GEN-2310T-GYBK-GB-OSFA) [A-GEN-2310T-GYBK-GB-OSFA],,A-GEN-2310T-GYBK-GB-OSFA,A-GEN-2310T-GYBK-GB-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
9635a602-59eb-4a74-aee7-762502d7b6cc,Lakota HY BL/WH 6P TRK OSFA (A-GEN-2448T-BLWH-BW-OSFA),,A-GEN-2448T-BLWH-BW-OSFA,A-GEN-2448T-BLWH-BW-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7c25ba5f-6d82-4dfb-8384-8d3b96d3fe02,Yearling Halter with Snap (A-GEN-3-50-BS-RD-Yearling),,A-GEN-3-50-BS-RD-Yearling,A-GEN-3-50-BS-RD-Yearling,,,41dd712d-b3b7-4c5b-a43b-9e4221b00b76,"1"" Adj Chin & Throat Snap Halter, Yearling Horse",000399131781,A-WLE-35-7033-BL-Yearling-Horse,A-WLE-35-7033-BL-Yearling-Horse,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
74e87485-9b05-4122-a241-d4ee67c4bc76,Chris Kyle Camo 6-Panel Trucker Cap (A-GEN-CK026-CAM-OSFA),810141638709,A-GEN-CK026-CAM-OSFA,A-GEN-CK026-CAM-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
68e83df5-b895-42ed-9f9d-7cd1aa594c3b,Cattleman 81 Eye (A-GEN-RSCATT-35408180-NAT-8) [A-GEN-RSCATT-35408180-NAT-8],,A-GEN-RSCATT-35408180-NAT-8,A-GEN-RSCATT-35408180-NAT-8,,,7234724f-38e4-4291-9dc7-b808c9db14c1,Cattleman 81 Eye Hat,717220127287,A-GEN-RSCATT-35408176-NAT-7-3/4,A-GEN-RSCATT-35408176-NAT-7-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7940fb8e-cd92-4b12-b853-f8e6ffce9da8,Large Halter (A-JMA-1990-RE-L-Large),,A-JMA-1990-RE-L-Large,A-JMA-1990-RE-L-Large,,,465b2f66-48f1-4392-b31f-68181c515913,Justin Boots Socks,026218210598,A-BHS-SOX-9606-LIM-X-Large-NA,A-BHS-SOX-9606-LIM-X-Large-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
87a78c64-f02b-4733-b956-19e18b47837a,Yearling Halter (A-JMA-3-50-BACS-BL-BRA-Yearling),,A-JMA-3-50-BACS-BL-BRA-Yearling,A-JMA-3-50-BACS-BL-BRA-Yearling,,,41dd712d-b3b7-4c5b-a43b-9e4221b00b76,"1"" Adj Chin & Throat Snap Halter, Yearling Horse",000399131781,A-WLE-35-7033-BL-Yearling-Horse,A-WLE-35-7033-BL-Yearling-Horse,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
02854537-7dbf-412d-9049-0c331c631d7a,JE150 (A-JPC-JE140),840862011840,A-JPC-JE140,A-JPC-JE140,,,ebce4db4-4067-48a9-a5bf-28dbed4b15c4,AWST Int'l Sterling Silver & CZ Barrel Racing Earrings,,63-JE140,63-JE140,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
94e3181d-56e0-4ef5-b6a2-ac4d0d34fc30,JE141 (A-JPC-JE141),840862011857,A-JPC-JE141,A-JPC-JE141,,,6c1d4c39-de3a-4a52-afb6-033c5184c5a8,AWST Int'l Cowboy Boot Earrings w/Colorful Cowboy Hat Gift Box,,63-JE141,63-JE141,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
83396cfe-237d-4021-83c2-63fb69503a77,JN103 (A-JPC-JN103),840862012014,A-JPC-JN103,A-JPC-JN103,,,c837ae05-3ea7-4685-b6a0-7af056d200f9,AWST Int'l Horse Head Pendant Necklace w/Cowboy Hat Gift Box,,63-JN103-HH,63-JN103-HH,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
d8805b59-8ea7-46f7-a5ef-0507bcf5fe20,Laney Wilson Lucky Me Hat (A-KON-CWLKYM-034007LO-BLA-Large),,A-KON-CWLKYM-034007LO-BLA-Large,A-KON-CWLKYM-034007LO-BLA-Large,,,465b2f66-48f1-4392-b31f-68181c515913,Justin Boots Socks,026218210598,A-BHS-SOX-9606-LIM-X-Large-NA,A-BHS-SOX-9606-LIM-X-Large-NA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
e4764094-6213-42f7-b3f9-d660b77d1fc2,Ariat Trucker Hat (A-MFW-A300085520-BW),,A-MFW-A300085520-BW,A-MFW-A300085520-BW,,,2862e38c-6879-49b7-9316-0936db78447b,Ariat Ladies Cap Red White Blue Diamond Denim,701340763616,A300085520,A300085520,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
13fb86c7-9054-4cf1-aa62-4e3a420d68f1,Ariat Hat [A-MFW-A73148-7-125-7-1/8],,A-MFW-A73148-7-125-7-1/8,A-MFW-A73148-7-125-7-1/8,,,b677d305-6b2c-474b-86f6-794696d201ac,SISOL SS/SS Hat,701340575677,A-ARI-A73148-6.75-CHO-6-3/4,A-ARI-A73148-6.75-CHO-6-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
59c75876-767d-429e-81ca-ce1547a3fe7f,3-DBeltCo (A-MFW-D740001836),,A-MFW-D740001836,A-MFW-D740001836,,,61592e89-984d-439f-8ee7-8800b865a557,"3D Chain Hatband 1"" Scalloped Cross Conchos Silver",701340775121,D740001836,D740001836,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
eb056d18-f5da-4d73-9a67-352b663ab94c,3-DBeltCo Accessories Hat Bands (A-MFW-DH86030-PNK-7/16),,A-MFW-DH86030-PNK-7/16,A-MFW-DH86030-PNK-7/16,,,2b0ae07b-6f1a-4389-9017-ee0ffbc06eeb,3D White with Pink Crystals Hatband,701340764965,DH86030,DH86030,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
666463a1-bd1e-40a3-bebf-c7abcc6ee92e,Twister Hat (A-MFW-T71010277-7.125-CRE-7-1/8) [A-MFW-T71010277-7.125-CRE-7-1/8],,A-MFW-T71010277-7.125-CRE-7-1/8,A-MFW-T71010277-7.125-CRE-7-1/8,,,96d6e98b-a291-46a9-9da0-96d6f7f70b2a,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 1/8",701340577244,A-ARI-A7520247-7.125-BRO-7-1/8,A-ARI-A7520247-7.125-BRO-7-1/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
882cdfae-fda3-4d9d-a355-4c839132bdfa,Twister Hat Dallas [A-MFW-T71010277-7.25-CRE-7-1/4],,A-MFW-T71010277-7.25-CRE-7-1/4,A-MFW-T71010277-7.25-CRE-7-1/4,,,4b71a8aa-57d0-4b9b-8d5b-7719eca1de2d,"Ariat Hat 2XWoolAM/SS4 1/4""3pc 7 1/4",701340577251,A-ARI-A7520247-7.25-BRO-7-1/4,A-ARI-A7520247-7.25-BRO-7-1/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a5ae36bc-ad3c-409e-8b56-de69505dbf7c,Twister Hat Dallas (A-MFW-T71010277-7.375-CRE-7-3/8) [A-MFW-T71010277-7.375-CRE-7-3/8],,A-MFW-T71010277-7.375-CRE-7-3/8,A-MFW-T71010277-7.375-CRE-7-3/8,,,6fb7400c-691a-4225-a1e9-52b7872e4f48,"Ariat Hat WoolAM/SS4 1/4""3pc7 3/8",701340577268,A-ARI-A7520247-7.375-BRO-7-3/8,A-ARI-A7520247-7.375-BRO-7-3/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
a82e577d-f5f7-47ec-8066-55169eba379f,Twister Hat Dallas [A-MFW-T71010277-7.625-CRE-7-5/8],,A-MFW-T71010277-7.625-CRE-7-5/8,A-MFW-T71010277-7.625-CRE-7-5/8,,,bf42f529-210e-4a0a-8215-49904e72d4f8,"Ariat Hat 2xWoolAM/SS4 1/4""3pc 7 5/8",701340577282,A-ARI-A7520247-7.625-BRO-7-5/8,A-ARI-A7520247-7.625-BRO-7-5/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
91d7b7cc-760a-42bf-975f-929efded0198,Cinch Cap [A-MIN-MCC0606038-MUL-GW-OSFA],,A-MIN-MCC0606038-MUL-GW-OSFA,A-MIN-MCC0606038-MUL-GW-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
9799718e-6441-4e2c-93c5-85c33ef4b988,Cinch Trucker Hat [A-MIN-MCC0660648-BRN-BRN-OSFA],,A-MIN-MCC0660648-BRN-BRN-OSFA,A-MIN-MCC0660648-BRN-BRN-OSFA,,,a2b4df73-b8f5-44aa-b01c-c7786c75c379,Cruel Girls Cap,192584495980,A-CRU-CCC0042028-BLK-BLK-OSFA,A-CRU-CCC0042028-BLK-BLK-OSFA,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4e81134d-6d05-43ee-89a7-e46001e7f81b,Oster Accessory Blade Set (A-OST-76913-696-Narrow-Blade-1/125-0.2-mm),,A-OST-76913-696-Narrow-Blade-1/125-0.2-mm,A-OST-76913-696-Narrow-Blade-1/125-0.2-mm,,,79504d26-dff0-4d21-acf9-1830e9cb6e52,Oster Accessory Blade Set,,A-OST-76913-606-T-Blade,A-OST-76913-606-T-Blade,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
c285606d-4d64-4e9b-9826-2507c64e7e07,Oster Accessory Blade Set (A-OST-78913-226-Size-30-1/50),034264009219,A-OST-78913-226-Size-30-1/50,A-OST-78913-226-Size-30-1/50,,,21c8eb93-7119-4027-8d85-c7d836b7fb30,Oster Cryotech Blade,034264405554,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,A-OST-78913-246-1/100-to-3/3-.25MM-2.4MM,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
03fc14fc-238e-4bab-87b9-c581852cef9f,Belgrade Hat [OSBLGD],,A-RHE-OSBLGD---34007L0-BLA-L,A-RHE-OSBLGD---34007L0-BLA-L,Black,L,13c40a38-3e21-494c-8b3b-f534524bcc42,34 BELGRADE,195556034460,195556034460,A-RHE-OSBLGD-343007L0-BLA-L,BLACK,L,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
cd8af9c6-577d-4db5-afd9-fee9d944c7aa,Belgrade Hat [OSBLGD],,A-RHE-OSBLGD---343007XL-BLA-XL,A-RHE-OSBLGD---343007XL-BLA-XL,Black,XL,c8dbf095-0855-413a-819d-8d23c0ba28fd,34 BELGRADE,195556034491,OSBLGD-343007XL,OSBLGD-343007XL,BLACK,XL,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
4895828c-4bab-40eb-8c69-c9f916ef8818,Resistol Hazer Hat [A-RHE-RSHAZE-30428166-NAT-6-3/4],,A-RHE-RSHAZE-30428166-NAT-6-3/4,A-RHE-RSHAZE-30428166-NAT-6-3/4,,,99e58d9e-7d3f-4293-90bb-bf6d8a170428,Resistol George Strait Collection Hat,,A-RHE-30428166-NAT-6-3/4,A-RHE-30428166-NAT-6-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
67b33d61-8620-4b3f-b353-896a618ce50d,Hatco Shootout Hat [RSSHOT-3042],,A-RHE-RSSHOT-3042-NAT-7-1/2,A-RHE-RSSHOT-3042-NAT-7-1/2,Natural,7 1/2,68befc97-661d-4138-bb57-ae4ffa7f9f7d,30 SHOOTOUT,717220587562,RSSHOT-30428174,RSSHOT-30428174,NATURAL,7 1/2,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7da27a71-7789-4f7a-a5e7-da0c5e3a6e28,Hatco Shootout Hat [RSSHOT-3042],,A-RHE-RSSHOT-3042-NAT-7-1/4,A-RHE-RSSHOT-3042-NAT-7-1/4,Natural,7 1/4,7b5002ce-f92d-4fe5-934f-00b19b3da6ff,30 SHOOTOUT,717220587548,RSSHOT-30428172,RSSHOT-30428172,NATURAL,7 1/4,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
8625c483-27bd-4c8e-892e-043c27ff6436,Hatco Shootout Hat [RSSHOT-3042],,A-RHE-RSSHOT-3042-NAT-6-3/4,A-RHE-RSSHOT-3042-NAT-6-3/4,Natural,6 3/4,a8d02df5-0d47-47ec-9a6d-6148e5b8209d,30 SHOOTOUT,717220587500,RSSHOT-30428166,RSSHOT-30428166,NATURAL,6 3/4,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
6e0d118b-6e2e-413f-92d3-d1eb95261f14,The Guard Hat [A-RHE-RSTHGD-CJ42M274-BW-7-1/2],,A-RHE-RSTHGD-CJ42M274-BW-7-1/2,A-RHE-RSTHGD-CJ42M274-BW-7-1/2,,,7c0382f9-3500-4fe0-816f-9d14e0143f04,The Guard Hat,,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
fde049f8-e6fa-4e33-951e-decf44beb4cf,The Guard Hat [A-RHE-RSTHGD-CJ42M275-BW-7-5/8],,A-RHE-RSTHGD-CJ42M275-BW-7-5/8,A-RHE-RSTHGD-CJ42M275-BW-7-5/8,,,7c0382f9-3500-4fe0-816f-9d14e0143f04,The Guard Hat,,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0ec1e622-70ef-4f78-8f2c-f57b01cd3760,The Guard Hat [A-RHE-RSTHGD-CJ42M2T26-BW-7-3/4],,A-RHE-RSTHGD-CJ42M2T26-BW-7-3/4,A-RHE-RSTHGD-CJ42M2T26-BW-7-3/4,,,7c0382f9-3500-4fe0-816f-9d14e0143f04,The Guard Hat,,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
85a49693-0588-41bd-a6cf-0fbce71578b4,Stetson Gus Hat [A-RHE-SFGUSS-50400774-BLA-7-1/2],,A-RHE-SFGUSS-50400774-BLA-7-1/2,A-RHE-SFGUSS-50400774-BLA-7-1/2,,,722ffe48-aa5e-4095-b1b3-81917b48f17f,Stetson Gus Hat,,A-RHE-SFGUSS-50400773-BLA-7-3/8,A-RHE-SFGUSS-50400773-BLA-7-3/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
64fa8202-89f7-483a-9c91-c2d1b365d577,Stetson Gus Hat [A-RHE-SFGUSS-50406173-SIL-7-3/8],,A-RHE-SFGUSS-50406173-SIL-7-3/8,A-RHE-SFGUSS-50406173-SIL-7-3/8,,,722ffe48-aa5e-4095-b1b3-81917b48f17f,Stetson Gus Hat,,A-RHE-SFGUSS-50400773-BLA-7-3/8,A-RHE-SFGUSS-50400773-BLA-7-3/8,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
5231daff-625d-4b6c-99e8-001fc7c234bc,Scout Boot Stretch (A-SSI-03602-6.5-NA),,A-SSI-03602-6.5-NA,A-SSI-03602-6.5-NA,,,c97d6094-827d-4e69-bac2-2bb26d70659f,Scout Boot Strtch,701340069817,03602,03602,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
0c4815af-044b-4e56-8de8-9d2b26e55216,Shank Bit (A-WLE-25-1794),,A-WLE-25-1794,A-WLE-25-1794,,,c46da739-bb5c-4ef9-a6da-17ace55549ab,Tough1 Solid Steel Leather Punch,688499152594,76-1794-0-0,76-1794-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7779c169-45d8-47e5-ad58-ecc1f26b621f,"3/4"" Adj Chin & Throat Snap Halter [A-WLE-35-1032-BL-BLU-Weanling-Horse]",000399117242,A-WLE-35-1032-BL-BLU-Weanling-Horse,A-WLE-35-1032-BL-BLU-Weanling-Horse,,,ec903a2f-f171-4f1e-95e6-7f6edc63a4a0,Paisley Cross with Turquoise Ornament,688499599016,91-1032-0-0,91-1032-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
76cb00ab-326b-4cf5-9de9-e49fd7c58644,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse [A-WLE-35-1032-HB-HUR-Weanling-Horse]",000399614444,A-WLE-35-1032-HB-HUR-Weanling-Horse,A-WLE-35-1032-HB-HUR-Weanling-Horse,,,ec903a2f-f171-4f1e-95e6-7f6edc63a4a0,Paisley Cross with Turquoise Ornament,688499599016,91-1032-0-0,91-1032-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
165f1723-cf73-4d94-a2a7-e2b88f83eb64,"3/4"" Adj Chin & Throat Snap Halter [A-WLE-35-1032-PU-PUR-Weanling-Horse]",000399295902,A-WLE-35-1032-PU-PUR-Weanling-Horse,A-WLE-35-1032-PU-PUR-Weanling-Horse,,,ec903a2f-f171-4f1e-95e6-7f6edc63a4a0,Paisley Cross with Turquoise Ornament,688499599016,91-1032-0-0,91-1032-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
503985dc-2131-424d-807a-086e12927d08,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse [A-WLE-35-1032-RD-RED-Weanling-Horse]",000399117303,A-WLE-35-1032-RD-RED-Weanling-Horse,A-WLE-35-1032-RD-RED-Weanling-Horse,,,ec903a2f-f171-4f1e-95e6-7f6edc63a4a0,Paisley Cross with Turquoise Ornament,688499599016,91-1032-0-0,91-1032-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
c4ddec21-3bdb-4336-8643-1ecbc783ed92,Round Cotton Lunge Lines (A-WLE-35-1916-BL-BLU),000399527638,A-WLE-35-1916-BL-BLU,A-WLE-35-1916-BL-BLU,,,4b3d8fd5-8040-4003-b8b3-5b3636b5c745,Tough1 Deck of Cards Spurs,688499444224,78-1916-7-,78-1916-7-,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
b0bf0fa5-9e9d-436e-9dc6-fb3ee2e93f70,Round Cotton Lunge Lines (A-WLE-35-1916-PU-PUR),000399527621,A-WLE-35-1916-PU-PUR,A-WLE-35-1916-PU-PUR,,,4b3d8fd5-8040-4003-b8b3-5b3636b5c745,Tough1 Deck of Cards Spurs,688499444224,78-1916-7-,78-1916-7-,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
7bf3c0b9-8d04-44ed-aa1b-b61b90e2a546,10' SB 225 Poly Lead Rope B13 Ribbon (A-WLE-35-2100-B16-HP-10),,A-WLE-35-2100-B16-HP-10,A-WLE-35-2100-B16-HP-10,,,8b12ee2b-d7ed-4ee5-ab0f-46b0aaf97d5b,"1/2"" Conway Buckle",688499151405,75-2100-0-0,75-2100-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
3c7c5ae1-06ce-4ba2-b4ef-de7a231ef11e,"10"" SB 225 Poly Lead Rope, B17Ribbon (A-WLE-35-2100-B17-ZT)",,A-WLE-35-2100-B17-ZT,A-WLE-35-2100-B17-ZT,,,8b12ee2b-d7ed-4ee5-ab0f-46b0aaf97d5b,"1/2"" Conway Buckle",688499151405,75-2100-0-0,75-2100-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
e6380a25-c81d-47dd-9f95-f7e98fd3e5b4,"10' SB 225 Poly Lead Rope, W9 Twist (A-WLE-35-2100-W9-RW)",,A-WLE-35-2100-W9-RW,A-WLE-35-2100-W9-RW,,,8b12ee2b-d7ed-4ee5-ab0f-46b0aaf97d5b,"1/2"" Conway Buckle",688499151405,75-2100-0-0,75-2100-0-0,,,MEDIUM (color+size match),MERGE_AND_DELETE_BRACKET
